Cluster	`__mclCluster`	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
1	1	GO:0002676	regulation of chronic inflammatory response	1/17	10/14419	0.011731285980833506	0.034006763527773314	0.014259833836351503	FOXP3	1
1	1	GO:0032817	regulation of natural killer cell proliferation	1/17	10/14419	0.011731285980833506	0.034006763527773314	0.014259833836351503	IL23R	1
1	1	GO:0035723	interleukin-15-mediated signaling pathway	1/17	10/14419	0.011731285980833506	0.034006763527773314	0.014259833836351503	CD4	1
1	1	GO:0036093	germ cell proliferation	1/17	10/14419	0.011731285980833506	0.034006763527773314	0.014259833836351503	PTGDR2	1
1	1	GO:0070671	response to interleukin-12	1/17	10/14419	0.011731285980833506	0.034006763527773314	0.014259833836351503	IL12RB1	1
1	1	GO:0071350	cellular response to interleukin-15	1/17	10/14419	0.011731285980833506	0.034006763527773314	0.014259833836351503	CD4	1
1	1	GO:0097696	receptor signaling pathway via STAT	2/17	142/14419	0.011888416685079974	0.034258336838070697	0.014365324427938432	TSLP/IL23R	2
1	1	GO:0071706	tumor necrosis factor superfamily cytokine production	2/17	144/14419	0.012209995871157314	0.03477349701317902	0.014581343176389778	FOXP3/IFNGR1	2
1	1	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	2/17	144/14419	0.012209995871157314	0.03477349701317902	0.014581343176389778	FOXP3/IFNGR1	2
1	1	GO:0001865	NK T cell differentiation	1/17	11/14419	0.012897263365685085	0.03568731397209453	0.01496452806784035	ZNF683	1
1	1	GO:0046598	positive regulation of viral entry into host cell	1/17	11/14419	0.012897263365685085	0.03568731397209453	0.01496452806784035	CD4	1
1	1	GO:0051133	regulation of NK T cell activation	1/17	11/14419	0.012897263365685085	0.03568731397209453	0.01496452806784035	IL23R	1
1	1	GO:0070672	response to interleukin-15	1/17	11/14419	0.012897263365685085	0.03568731397209453	0.01496452806784035	CD4	1
1	1	GO:0075294	positive regulation by symbiont of entry into host	1/17	11/14419	0.012897263365685085	0.03568731397209453	0.01496452806784035	CD4	1
1	1	GO:0032736	positive regulation of interleukin-13 production	1/17	12/14419	0.014061945939448428	0.03701712255411559	0.015522148007129418	TSLP	1
1	1	GO:0033083	regulation of immature T cell proliferation	1/17	12/14419	0.014061945939448428	0.03701712255411559	0.015522148007129418	FOXP3	1
1	1	GO:0033084	regulation of immature T cell proliferation in thymus	1/17	12/14419	0.014061945939448428	0.03701712255411559	0.015522148007129418	FOXP3	1
1	1	GO:0035455	response to interferon-alpha	1/17	12/14419	0.014061945939448428	0.03701712255411559	0.015522148007129418	LAMP3	1
1	1	GO:0042976	activation of Janus kinase activity	1/17	12/14419	0.014061945939448428	0.03701712255411559	0.015522148007129418	IL23R	1
1	1	GO:0045472	response to ether	1/17	12/14419	0.014061945939448428	0.03701712255411559	0.015522148007129418	FOXP3	1
1	1	GO:0046007	negative regulation of activated T cell proliferation	1/17	12/14419	0.014061945939448428	0.03701712255411559	0.015522148007129418	FOXP3	1
1	1	GO:0046642	negative regulation of alpha-beta T cell proliferation	1/17	12/14419	0.014061945939448428	0.03701712255411559	0.015522148007129418	FOXP3	1
1	1	GO:2000320	negative regulation of T-helper 17 cell differentiation	1/17	12/14419	0.014061945939448428	0.03701712255411559	0.015522148007129418	FOXP3	1
1	1	GO:0050851	antigen receptor-mediated signaling pathway	2/17	160/14419	0.014918982011174989	0.038024298304932674	0.015944480430469987	FOXP3/CD79B	2
1	1	GO:0001787	natural killer cell proliferation	1/17	13/14419	0.015225335050229716	0.038024298304932674	0.015944480430469987	IL23R	1
1	1	GO:0002713	negative regulation of B cell mediated immunity	1/17	13/14419	0.015225335050229716	0.038024298304932674	0.015944480430469987	FOXP3	1
1	1	GO:0002890	negative regulation of immunoglobulin mediated immune response	1/17	13/14419	0.015225335050229716	0.038024298304932674	0.015944480430469987	FOXP3	1
1	1	GO:0032725	positive regulation of granulocyte macrophage colony-stimulating factor production	1/17	13/14419	0.015225335050229716	0.038024298304932674	0.015944480430469987	IL23R	1
1	1	GO:0032823	regulation of natural killer cell differentiation	1/17	13/14419	0.015225335050229716	0.038024298304932674	0.015944480430469987	ZNF683	1
1	1	GO:0033079	immature T cell proliferation	1/17	13/14419	0.015225335050229716	0.038024298304932674	0.015944480430469987	FOXP3	1
1	1	GO:0033080	immature T cell proliferation in thymus	1/17	13/14419	0.015225335050229716	0.038024298304932674	0.015944480430469987	FOXP3	1
1	1	GO:0051132	NK T cell activation	1/17	13/14419	0.015225335050229716	0.038024298304932674	0.015944480430469987	IL23R	1
1	1	GO:2000317	negative regulation of T-helper 17 type immune response	1/17	13/14419	0.015225335050229716	0.038024298304932674	0.015944480430469987	FOXP3	1
1	1	GO:0032700	negative regulation of interleukin-17 production	1/17	14/14419	0.016387432044825512	0.04051106297375647	0.016987239202223614	FOXP3	1
1	1	GO:0032908	regulation of transforming growth factor beta1 production	1/17	14/14419	0.016387432044825512	0.04051106297375647	0.016987239202223614	FOXP3	1
1	1	GO:0002643	regulation of tolerance induction	1/17	15/14419	0.017548238268722538	0.04230689127162315	0.017740272142429247	FOXP3	1
1	1	GO:0032604	granulocyte macrophage colony-stimulating factor production	1/17	15/14419	0.017548238268722538	0.04230689127162315	0.017740272142429247	IL23R	1
1	1	GO:0032645	regulation of granulocyte macrophage colony-stimulating factor production	1/17	15/14419	0.017548238268722538	0.04230689127162315	0.017740272142429247	IL23R	1
1	1	GO:0048302	regulation of isotype switching to IgG isotypes	1/17	15/14419	0.017548238268722538	0.04230689127162315	0.017740272142429247	FOXP3	1
1	1	GO:0060856	establishment of blood-brain barrier	1/17	15/14419	0.017548238268722538	0.04230689127162315	0.017740272142429247	FOXP3	1
1	1	GO:0045637	regulation of myeloid cell differentiation	2/17	180/14419	0.018636237996515315	0.04359175462770853	0.01827904549394889	CD4/IL23R	2
1	1	GO:0002323	natural killer cell activation involved in immune response	1/17	16/14419	0.018707755066100784	0.04359175462770853	0.01827904549394889	ZNF683	1
1	1	GO:0032616	interleukin-13 production	1/17	16/14419	0.018707755066100784	0.04359175462770853	0.01827904549394889	TSLP	1
1	1	GO:0032656	regulation of interleukin-13 production	1/17	16/14419	0.018707755066100784	0.04359175462770853	0.01827904549394889	TSLP	1
1	1	GO:0032905	transforming growth factor beta1 production	1/17	16/14419	0.018707755066100784	0.04359175462770853	0.01827904549394889	FOXP3	1
1	1	GO:0045591	positive regulation of regulatory T cell differentiation	1/17	16/14419	0.018707755066100784	0.04359175462770853	0.01827904549394889	FOXP3	1
1	1	GO:0048291	isotype switching to IgG isotypes	1/17	16/14419	0.018707755066100784	0.04359175462770853	0.01827904549394889	FOXP3	1
1	1	GO:0045655	regulation of monocyte differentiation	1/17	17/14419	0.019865983779832064	0.04585182038283515	0.019226744092229586	CD4	1
1	1	GO:1902004	positive regulation of amyloid-beta formation	1/17	17/14419	0.019865983779832064	0.04585182038283515	0.019226744092229586	IFNGR1	1
1	1	GO:0002544	chronic inflammatory response	1/17	18/14419	0.021022925751485122	0.04739891130080211	0.019875475613002506	FOXP3	1
1	1	GO:0033005	positive regulation of mast cell activation	1/17	18/14419	0.021022925751485122	0.04739891130080211	0.019875475613002506	TSLP	1
1	1	GO:0035739	CD4-positive, alpha-beta T cell proliferation	1/17	18/14419	0.021022925751485122	0.04739891130080211	0.019875475613002506	FOXP3	1
1	1	GO:1900221	regulation of amyloid-beta clearance	1/17	18/14419	0.021022925751485122	0.04739891130080211	0.019875475613002506	IFNGR1	1
1	1	GO:2000561	regulation of CD4-positive, alpha-beta T cell proliferation	1/17	18/14419	0.021022925751485122	0.04739891130080211	0.019875475613002506	FOXP3	1
1	1	GO:0002710	negative regulation of T cell mediated immunity	1/17	19/14419	0.02217858232132175	0.0493194958469575	0.02068082177522913	FOXP3	1
1	1	GO:0045623	negative regulation of T-helper cell differentiation	1/17	19/14419	0.02217858232132175	0.0493194958469575	0.02068082177522913	FOXP3	1
1	1	GO:0071636	positive regulation of transforming growth factor beta production	1/17	19/14419	0.02217858232132175	0.0493194958469575	0.02068082177522913	FOXP3	1
2	2	GO:0097194	execution phase of apoptosis	3/10	69/14419	1.228705787595183e-5	0.006475279500626614	0.0038542560495091003	TP53/RNF34/BBC3	3
2	2	GO:1900117	regulation of execution phase of apoptosis	2/10	15/14419	4.5237917633332426e-5	0.011920191296383094	0.007095210239333191	TP53/RNF34	2
2	2	GO:0090200	positive regulation of release of cytochrome c from mitochondria	2/10	23/14419	1.0867963923987334e-4	0.019091389959804413	0.011363695611748159	TP53/BBC3	2
2	2	GO:0008340	determination of adult lifespan	2/10	34/14419	2.4000632136130963e-4	0.024193451172800147	0.014400576149993896	TP53/ATN1	2
2	2	GO:0035794	positive regulation of mitochondrial membrane permeability	2/10	39/14419	3.1642764914663167e-4	0.024193451172800147	0.014400576149993896	TP53/BBC3	2
2	2	GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	2/10	39/14419	3.1642764914663167e-4	0.024193451172800147	0.014400576149993896	TP53/BBC3	2
2	2	GO:1905710	positive regulation of membrane permeability	2/10	41/14419	3.4990377021608713e-4	0.024193451172800147	0.014400576149993896	TP53/BBC3	2
2	2	GO:0090199	regulation of release of cytochrome c from mitochondria	2/10	42/14419	3.6726301590588457e-4	0.024193451172800147	0.014400576149993896	TP53/BBC3	2
2	2	GO:0046902	regulation of mitochondrial membrane permeability	2/10	48/14419	4.8008570782228683e-4	0.027300724975894107	0.016250106946602304	TP53/BBC3	2
2	2	GO:0001836	release of cytochrome c from mitochondria	2/10	51/14419	5.420479010731679e-4	0.027300724975894107	0.016250106946602304	TP53/BBC3	2
2	2	GO:0051123	RNA polymerase II preinitiation complex assembly	2/10	54/14419	6.076939506599381e-4	0.027300724975894107	0.016250106946602304	TP53/TAF7L	2
2	2	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	2/10	58/14419	7.009308643427104e-4	0.027300724975894107	0.016250106946602304	TP53/BBC3	2
2	2	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	2/10	58/14419	7.009308643427104e-4	0.027300724975894107	0.016250106946602304	TP53/BBC3	2
2	2	GO:0090559	regulation of membrane permeability	2/10	59/14419	7.25256450972519e-4	0.027300724975894107	0.016250106946602304	TP53/BBC3	2
2	2	GO:0070897	transcription preinitiation complex assembly	2/10	66/14419	9.068671870277323e-4	0.03186126717090766	0.018964661174334332	TP53/TAF7L	2
2	2	GO:0010822	positive regulation of mitochondrion organization	2/10	69/14419	9.907456147466838e-4	0.0326326836857189	0.019423828499638935	TP53/BBC3	2
2	2	GO:0071346	cellular response to type II interferon	2/10	86/14419	0.0015338705014950758	0.04571152120139818	0.027208695332101584	TP53/DAPK3	2
2	2	GO:2001233	regulation of apoptotic signaling pathway	3/10	355/14419	0.0015613043294595203	0.04571152120139818	0.027208695332101584	TP53/RNF34/BBC3	3
2	2	GO:0006367	transcription initiation at RNA polymerase II promoter	2/10	95/14419	0.0018675656922411828	0.04883567290901151	0.029068272299781144	TP53/TAF7L	2
2	2	GO:0008637	apoptotic mitochondrial changes	2/10	96/14419	0.001906595207907176	0.04883567290901151	0.029068272299781144	TP53/BBC3	2
2	2	GO:1901796	regulation of signal transduction by p53 class mediator	2/10	97/14419	0.001946013531478637	0.04883567290901151	0.029068272299781144	TP53/RNF34	2
3	3	GO:0030595	leukocyte chemotaxis	4/9	191/14419	3.569284707644792e-6	6.389019626684177e-4	3.005713438016667e-4	CXCR2/PPBP/CXCL16/PGF	4
3	3	GO:0060326	cell chemotaxis	4/9	262/14419	1.2495208507635828e-5	0.0011183211614334066	5.261140424267717e-4	CXCR2/PPBP/CXCL16/PGF	4
3	3	GO:0050900	leukocyte migration	4/9	333/14419	3.212020793776187e-5	0.001916505740286458	9.016198719371751e-4	CXCR2/PPBP/CXCL16/PGF	4
3	3	GO:0006935	chemotaxis	4/9	395/14419	6.266538239578748e-5	0.002219417649761116	0.0010441247396700338	CXCR2/PPBP/CXCL16/PGF	4
3	3	GO:0042330	taxis	4/9	397/14419	6.391301382921724e-5	0.002219417649761116	0.0010441247396700338	CXCR2/PPBP/CXCL16/PGF	4
3	3	GO:0045766	positive regulation of angiogenesis	3/9	149/14419	8.679286898507157e-5	0.002219417649761116	0.0010441247396700338	CXCR2/PGF/TNFSF12	3
3	3	GO:1904018	positive regulation of vasculature development	3/9	149/14419	8.679286898507157e-5	0.002219417649761116	0.0010441247396700338	CXCR2/PGF/TNFSF12	3
3	3	GO:0097529	myeloid leukocyte migration	3/9	189/14419	1.7568125255972207e-4	0.003930868026023781	0.0018492763427339163	CXCR2/PPBP/PGF	3
3	3	GO:0045765	regulation of angiogenesis	3/9	262/14419	4.594152726698356e-4	0.008502339537051304	0.003999924510227018	CXCR2/PGF/TNFSF12	3
3	3	GO:1901342	regulation of vasculature development	3/9	265/14419	4.749910355894584e-4	0.008502339537051304	0.003999924510227018	CXCR2/PGF/TNFSF12	3
3	3	GO:0070098	chemokine-mediated signaling pathway	2/9	64/14419	6.843253141987696e-4	0.011135839203779979	0.00523885407999058	CXCR2/PPBP	2
3	3	GO:1990868	response to chemokine	2/9	72/14419	8.653808695858876e-4	0.011684620064875889	0.0054970279634817465	CXCR2/PPBP	2
3	3	GO:1990869	cellular response to chemokine	2/9	72/14419	8.653808695858876e-4	0.011684620064875889	0.0054970279634817465	CXCR2/PPBP	2
3	3	GO:0030593	neutrophil chemotaxis	2/9	74/14419	9.138808989288404e-4	0.011684620064875889	0.0054970279634817465	CXCR2/PPBP	2
3	3	GO:0051781	positive regulation of cell division	2/9	82/14419	0.0011207484074389714	0.012970831810981069	0.006102126109253076	PPBP/PGF	2
3	3	GO:0002690	positive regulation of leukocyte chemotaxis	2/9	85/14419	0.0012036086076664448	0.012970831810981069	0.006102126109253076	CXCR2/PGF	2
3	3	GO:0001938	positive regulation of endothelial cell proliferation	2/9	86/14419	0.0012318667083054647	0.012970831810981069	0.006102126109253076	PGF/TNFSF12	2
3	3	GO:1990266	neutrophil migration	2/9	93/14419	0.0014385731560647324	0.014136131466105643	0.006650341177820944	CXCR2/PPBP	2
3	3	GO:0071621	granulocyte chemotaxis	2/9	95/14419	0.0015004832282458505	0.014136131466105643	0.006650341177820944	CXCR2/PPBP	2
3	3	GO:0002688	regulation of leukocyte chemotaxis	2/9	110/14419	0.0020048759343060185	0.017943639612038865	0.0084415828812885	CXCR2/PGF	2
3	3	GO:0097530	granulocyte migration	2/9	118/14419	0.002302554861582973	0.019517884448617018	0.009182186156362019	CXCR2/PPBP	2
3	3	GO:0001936	regulation of endothelial cell proliferation	2/9	125/14419	0.0025792195365913592	0.019517884448617018	0.009182186156362019	PGF/TNFSF12	2
3	3	GO:0030335	positive regulation of cell migration	3/9	488/14419	0.002778688412722428	0.019517884448617018	0.009182186156362019	CXCR2/CXCL16/PGF	3
3	3	GO:0050921	positive regulation of chemotaxis	2/9	130/14419	0.0027860294075152826	0.019517884448617018	0.009182186156362019	CXCR2/PGF	2
3	3	GO:0002687	positive regulation of leukocyte migration	2/9	132/14419	0.0028708880584817176	0.019517884448617018	0.009182186156362019	CXCR2/PGF	2
3	3	GO:0001525	angiogenesis	3/9	496/14419	0.002910487075473868	0.019517884448617018	0.009182186156362019	CXCR2/PGF/TNFSF12	3
3	3	GO:0010498	proteasomal protein catabolic process	3/9	498/14419	0.0029440384363835725	0.019517884448617018	0.009182186156362019	SPOPL/PSME1/ECPAS	3
3	3	GO:0001935	endothelial cell proliferation	2/9	145/14419	0.0034520014557550007	0.02206815216357661	0.010381959265428573	PGF/TNFSF12	2
3	3	GO:0071674	mononuclear cell migration	2/9	163/14419	0.004340183243529629	0.026789406916958743	0.012603072939468976	CXCR2/CXCL16	2
3	3	GO:0051302	regulation of cell division	2/9	166/14419	0.004497538898424132	0.026835315427263987	0.012624670592067738	PPBP/PGF	2
3	3	GO:0050679	positive regulation of epithelial cell proliferation	2/9	183/14419	0.005438894946446681	0.031405232110127614	0.01477458729085686	PGF/TNFSF12	2
3	3	GO:0002685	regulation of leukocyte migration	2/9	203/14419	0.00665300376146184	0.035017106411473334	0.016473793078023324	CXCR2/PGF	2
3	3	GO:0050920	regulation of chemotaxis	2/9	206/14419	0.006844925397797816	0.035017106411473334	0.016473793078023324	CXCR2/PGF	2
3	3	GO:0002551	mast cell chemotaxis	1/9	11/14419	0.006846920248053445	0.035017106411473334	0.016473793078023324	PGF	1
3	3	GO:0072173	metanephric tubule morphogenesis	1/9	11/14419	0.006846920248053445	0.035017106411473334	0.016473793078023324	CXCR2	1
3	3	GO:0043248	proteasome assembly	1/9	12/14419	0.007467296269552559	0.036125568439186705	0.01699526889229601	ECPAS	1
3	3	GO:0050930	induction of positive chemotaxis	1/9	12/14419	0.007467296269552559	0.036125568439186705	0.01699526889229601	PGF	1
3	3	GO:0042994	cytoplasmic sequestering of transcription factor	1/9	13/14419	0.008087327805165967	0.03732304961529154	0.01755862375315097	NFKBIE	1
3	3	GO:0010663	positive regulation of striated muscle cell apoptotic process	1/9	14/14419	0.008707015022280329	0.03732304961529154	0.01755862375315097	CXCR2	1
3	3	GO:0010666	positive regulation of cardiac muscle cell apoptotic process	1/9	14/14419	0.008707015022280329	0.03732304961529154	0.01755862375315097	CXCR2	1
3	3	GO:0097531	mast cell migration	1/9	14/14419	0.008707015022280329	0.03732304961529154	0.01755862375315097	PGF	1
3	3	GO:0006898	receptor-mediated endocytosis	2/9	234/14419	0.008757363596884048	0.03732304961529154	0.01755862375315097	CXCR2/CXCL16	2
3	3	GO:0002438	acute inflammatory response to antigenic stimulus	1/9	17/14419	0.010564012435476	0.043975772696516376	0.020688396446464627	CXCR2	1
3	3	GO:0033033	negative regulation of myeloid cell apoptotic process	1/9	18/14419	0.011182324051090542	0.044480800114337936	0.020925986528356567	CXCR2	1
3	3	GO:0043117	positive regulation of vascular permeability	1/9	18/14419	0.011182324051090542	0.044480800114337936	0.020925986528356567	CXCR2	1
3	3	GO:0010818	T cell chemotaxis	1/9	19/14419	0.011800292184105277	0.045918528281627055	0.021602365554426135	CXCL16	1
3	3	GO:0006925	inflammatory cell apoptotic process	1/9	20/14419	0.012417917001489642	0.046308482151388455	0.021785819300859023	CXCR2	1
3	3	GO:0051220	cytoplasmic sequestering of protein	1/9	20/14419	0.012417917001489642	0.046308482151388455	0.021785819300859023	NFKBIE	1
3	3	GO:0001780	neutrophil homeostasis	1/9	21/14419	0.013035198670146686	0.04761837881543381	0.022402060013141458	CXCR2	1
3	3	GO:0050927	positive regulation of positive chemotaxis	1/9	22/14419	0.013652137356906624	0.047916325233064425	0.02254222886589329	PGF	1
3	3	GO:0090023	positive regulation of neutrophil chemotaxis	1/9	22/14419	0.013652137356906624	0.047916325233064425	0.02254222886589329	CXCR2	1
3	3	GO:0050926	regulation of positive chemotaxis	1/9	23/14419	0.014268733228531949	0.048443864997398965	0.022790409878223564	PGF	1
3	3	GO:0002407	dendritic cell chemotaxis	1/9	24/14419	0.014884986451714766	0.048443864997398965	0.022790409878223564	CXCR2	1
3	3	GO:0010661	positive regulation of muscle cell apoptotic process	1/9	24/14419	0.014884986451714766	0.048443864997398965	0.022790409878223564	CXCR2	1
3	3	GO:0071624	positive regulation of granulocyte chemotaxis	1/9	24/14419	0.014884986451714766	0.048443864997398965	0.022790409878223564	CXCR2	1
3	3	GO:0072170	metanephric tubule development	1/9	25/14419	0.015500897193078567	0.04954751067073328	0.023309619839215888	CXCR2	1
4	4	GO:0048009	insulin-like growth factor receptor signaling pathway	3/8	49/14419	2.040827466000449e-6	2.5028181773253494e-4	1.2256363614362122e-4	IGF2R/GHR/IGF2	3
4	4	GO:0040029	epigenetic regulation of gene expression	4/8	195/14419	2.1763636324568254e-6	2.5028181773253494e-4	1.2256363614362122e-4	DPPA3/DNMT3L/ZFP57/IGF2	4
4	4	GO:0006349	regulation of gene expression by genomic imprinting	2/8	10/14419	1.2094731309341338e-5	9.272627337161693e-4	4.540828947717625e-4	DNMT3L/IGF2	2
